message,label
You have unclaimed tax refund Rs.30000. Apply: www.unclaimed-tax.fake with Aadhaar,tax_scam
Action Required! Your account has been compromised. Click to secure: fakbank.com/secure,phishing
Your verification code is 987654. Please share this to verify your identity,otp_request
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
"Dear customer, share OTP 123456 to complete your transaction. Valid for 10 minutes",otp_request
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
Rs.3500 refund credited for cancelled order. Amazon Refund ID: RF123456,legitimate
"Dear assessee, expedite refund Rs.20000 by paying Rs.500 processing fee",tax_scam
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
ALERT: Someone is trying to access your account. Secure it now: securebank.fake,phishing
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
Account suspension in 48 hours due to pending KYC. Update at www.urgent-kyc.fake,fake_kyc
"Your account verification requires CVV, PIN and OTP. Share immediately",otp_request
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
Your verification code is 987654. Please share this to verify your identity,otp_request
"Dear winner, you won luxury car! Pay Rs.5000 registration fee to claim",lottery_scam
You won Rs.5 Crore in KBC lottery! Contact immediately with your bank details,lottery_scam
Final warning! Account blockage in 1 hour. Immediate verification required,blocking_threat
GST refund Rs.8000 available. Claim at www.gst-refund-fake.com within 7 days,tax_scam
Congratulations! You've won Rs.5 Lakhs. Claim now at www.fakesite.com/claim with your details,phishing
You have successfully paid Rs.250 to ABC Store via UPI. Txn ID: 402345678901,legitimate
Insurance premium of Rs.2400 paid successfully. Policy: LIC/12345678,legitimate
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
LUCKY WINNER ALERT! Rs.10 Lakhs prize. Send Rs.2000 processing fee to claim,lottery_scam
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
Rs.500 debited from account XX1234 on 15-Jan-24. UPI/GPAY/9876543210. Available balance: Rs.5000,legitimate
Congratulations! You've won Rs.5 Lakhs. Claim now at www.fakesite.com/claim with your details,phishing
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
Your verification code is 987654. Please share this to verify your identity,otp_request
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
Your bank account will be deactivated due to pending verification. Act now!,blocking_threat
"Dear customer, KYC documents expired. Re-submit PAN, Aadhaar at www.ekyc.fake",fake_kyc
"Dear assessee, expedite refund Rs.20000 by paying Rs.500 processing fee",tax_scam
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
RBI regulation: Update KYC or face Rs.10000 penalty. Visit www.penalty-kyc.fake,fake_kyc
Your KYC verification is incomplete. Update at www.kyc-update.fake within 24 hours,fake_kyc
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
Tax rebate of Rs.18000 approved. Update bank account at www.rebate-claim.fake,tax_scam
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
Your credit card is expired. Update details at www.updatecard.fake.com immediately,phishing
Your TDS refund of Rs.15000 is pending. Claim: www.tds-refund.fake,tax_scam
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Your TDS refund of Rs.15000 is pending. Claim: www.tds-refund.fake,tax_scam
"Update Aadhaar link by providing OTP, PIN and CVV via SMS",otp_request
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
"To unblock your account, reply with your CVV number and card expiry date",otp_request
LUCKY WINNER ALERT! Rs.10 Lakhs prize. Send Rs.2000 processing fee to claim,lottery_scam
You are our 1 millionth visitor! Claim Rs.1 Lakh reward at www.visitor-prize.fake,lottery_scam
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
Congratulations! You won Rs.25 Lakh in lucky draw. Claim at www.lottery-win.fake,lottery_scam
Claim your insurance bonus of Rs.50000 at www.insurance-bonus.fake within 24 hours,phishing
"Dear user, your account shows suspicious activity. Verify at www.verify-account.fake",phishing
"Dear customer, KYC documents expired. Re-submit PAN, Aadhaar at www.ekyc.fake",fake_kyc
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Confirm your mobile number by clicking this link: bit.ly/confirm-fake or service will stop,phishing
You have unclaimed tax refund of Rs.25000. Apply at www.taxrefund-fake.in,phishing
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
International parcel held. Clear customs duty Rs.800 at www.intl-customs.fake,delivery_scam
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Your KYC verification is incomplete. Update at www.kyc-update.fake within 24 hours,fake_kyc
"Dear customer, share OTP 123456 to complete your transaction. Valid for 10 minutes",otp_request
Insurance premium of Rs.2400 paid successfully. Policy: LIC/12345678,legitimate
Customer care calling: Please share OTP to help you with refund process,otp_request
Your parcel is held at customs. Pay Rs.500 clearance fee: www.customs-pay.fake,delivery_scam
"Dear customer, KYC documents expired. Re-submit PAN, Aadhaar at www.ekyc.fake",fake_kyc
Customer care calling: Please share OTP to help you with refund process,otp_request
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
Congratulations! You've won Rs.5 Lakhs. Claim now at www.fakesite.com/claim with your details,phishing
Your TDS refund of Rs.15000 is pending. Claim: www.tds-refund.fake,tax_scam
ALERT: Someone is trying to access your account. Secure it now: securebank.fake,phishing
Received Rs.2000 from 8765432109. UPI Ref: 403456789012. Balance: Rs.12000,legitimate
Rs.300 paid to Uber via UPI. Trip ID: AB1234CD5678. Payment successful,legitimate
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
Customer care calling: Please share OTP to help you with refund process,otp_request
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
Your verification code is 987654. Please share this to verify your identity,otp_request
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
You won Rs.5 Crore in KBC lottery! Contact immediately with your bank details,lottery_scam
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Share your internet banking password and OTP to activate new features,otp_request
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Prize delivery requires verification. Send OTP and CVV to claim,otp_request
Congratulations! WhatsApp lottery winner Rs.20 Lakh. Click www.whatsapp-lottery.fake,lottery_scam
"Dear assessee, expedite refund Rs.20000 by paying Rs.500 processing fee",tax_scam
Your account XX9012 has been credited with Rs.5000 on 22-Jan-24. IMPS from JANE SMITH,legitimate
Your bank KYC is not updated as per RBI guidelines. Update now: www.rbikyc.fake,fake_kyc
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
Rs.2500 transferred to 9876543210 via PhonePe. UPI Ref: 401234567890,legitimate
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
You are eligible for income tax refund of Rs.35000. Claim at www.incometax-refund.fake,tax_scam
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
Your account is temporarily blocked. Complete KYC at www.unblock-kyc.fake,fake_kyc
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
Your parcel is held at customs. Pay Rs.500 clearance fee: www.customs-pay.fake,delivery_scam
Your account XX9012 has been credited with Rs.5000 on 22-Jan-24. IMPS from JANE SMITH,legitimate
You are our 1 millionth visitor! Claim Rs.1 Lakh reward at www.visitor-prize.fake,lottery_scam
Final warning! Account blockage in 1 hour. Immediate verification required,blocking_threat
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
Received Rs.2000 from 8765432109. UPI Ref: 403456789012. Balance: Rs.12000,legitimate
RBI regulation: Update KYC or face Rs.10000 penalty. Visit www.penalty-kyc.fake,fake_kyc
You won Rs.5 Crore in KBC lottery! Contact immediately with your bank details,lottery_scam
"Dear user, your account shows suspicious activity. Verify at www.verify-account.fake",phishing
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
"Dear customer, non-compliance detected. Account blocked. Unblock: www.unblock-now.fake",blocking_threat
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Prize delivery requires verification. Send OTP and CVV to claim,otp_request
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
Account suspension in 48 hours due to pending KYC. Update at www.urgent-kyc.fake,fake_kyc
New KYC norms: Upload selfie with PAN and Aadhaar at www.newkyc.fake,fake_kyc
ALERT: Someone is trying to access your account. Secure it now: securebank.fake,phishing
Your verification code is 987654. Please share this to verify your identity,otp_request
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
Rs.500 debited from account XX1234 on 15-Jan-24. UPI/GPAY/9876543210. Available balance: Rs.5000,legitimate
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
Government subsidy of Rs.15000 available for you. Apply: www.subsidy-fake.gov.in,phishing
Rs.3500 refund credited for cancelled order. Amazon Refund ID: RF123456,legitimate
Verification needed: Send your ATM PIN and OTP to 9999988888,otp_request
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Verification needed: Send your ATM PIN and OTP to 9999988888,otp_request
GST refund Rs.8000 available. Claim at www.gst-refund-fake.com within 7 days,tax_scam
Confirm your mobile number by clicking this link: bit.ly/confirm-fake or service will stop,phishing
Customer care calling: Please share OTP to help you with refund process,otp_request
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
Prize delivery requires verification. Send OTP and CVV to claim,otp_request
Tax rebate of Rs.18000 approved. Update bank account at www.rebate-claim.fake,tax_scam
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
Payment of Rs.799 to Amazon Pay successful. Order ID: 123-4567890-1234567,legitimate
Your bank account will be deactivated due to pending verification. Act now!,blocking_threat
Your account is temporarily blocked. Complete KYC at www.unblock-kyc.fake,fake_kyc
"To reverse unauthorized transaction, provide your debit card PIN and OTP",otp_request
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
Government subsidy of Rs.15000 available for you. Apply: www.subsidy-fake.gov.in,phishing
Rent payment of Rs.15000 to landlord successful via NEFT. Ref: N12345678,legitimate
Share your internet banking password and OTP to activate new features,otp_request
"To unblock your account, reply with your CVV number and card expiry date",otp_request
You are selected winner of iPhone 15 Pro! Pay Rs.500 delivery fee to claim,lottery_scam
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
Immediate action required! Account suspension in 24 hours. Update at www.save-account.fake,blocking_threat
Action Required! Your account has been compromised. Click to secure: fakbank.com/secure,phishing
Tax refund Rs.40000 approved by finance ministry. Process at www.finmin-fake.gov,tax_scam
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
Salary credited: Rs.45000 in account XX3456 on 01-Feb-24. From: XYZ COMPANY LTD,legitimate
"Dear winner, you won luxury car! Pay Rs.5000 registration fee to claim",lottery_scam
Congratulations! WhatsApp lottery winner Rs.20 Lakh. Click www.whatsapp-lottery.fake,lottery_scam
Tax refund Rs.40000 approved by finance ministry. Process at www.finmin-fake.gov,tax_scam
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
Customer care calling: Please share OTP to help you with refund process,otp_request
Tax rebate of Rs.18000 approved. Update bank account at www.rebate-claim.fake,tax_scam
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
Verification needed: Send your ATM PIN and OTP to 9999988888,otp_request
You have unclaimed tax refund Rs.30000. Apply: www.unclaimed-tax.fake with Aadhaar,tax_scam
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
Your credit card is expired. Update details at www.updatecard.fake.com immediately,phishing
Rs.500 debited from account XX1234 on 15-Jan-24. UPI/GPAY/9876543210. Available balance: Rs.5000,legitimate
Rs.1000 credited to account XX5678 on 20-Jan-24. NEFT from JOHN DOE. Balance: Rs.15000,legitimate
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
Your parcel is held at customs. Pay Rs.500 clearance fee: www.customs-pay.fake,delivery_scam
Package undeliverable. Pay storage charges Rs.500 at www.warehouse-fake.com,delivery_scam
Your TDS refund of Rs.15000 is pending. Claim: www.tds-refund.fake,tax_scam
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
Claim your insurance bonus of Rs.50000 at www.insurance-bonus.fake within 24 hours,phishing
Tax rebate of Rs.18000 approved. Update bank account at www.rebate-claim.fake,tax_scam
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
Congratulations! You've won Rs.5 Lakhs. Claim now at www.fakesite.com/claim with your details,phishing
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
You won Rs.5 Crore in KBC lottery! Contact immediately with your bank details,lottery_scam
Account suspension in 48 hours due to pending KYC. Update at www.urgent-kyc.fake,fake_kyc
Insurance premium of Rs.2400 paid successfully. Policy: LIC/12345678,legitimate
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
Your credit card is expired. Update details at www.updatecard.fake.com immediately,phishing
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
"Dear customer, unusual activity detected. Verify your account: tiny.url/scam123",phishing
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
"Dear valued customer, KYC update pending. Click www.customer-kyc.fake to continue services",fake_kyc
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
ALERT: Account will be permanently closed in 6 hours. Prevent: www.account-close.fake,blocking_threat
Confirm transaction by sharing 6-digit OTP sent to your mobile: XXXXXX,otp_request
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
Rs.2500 transferred to 9876543210 via PhonePe. UPI Ref: 401234567890,legitimate
Verification needed: Send your ATM PIN and OTP to 9999988888,otp_request
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
Payment of Rs.799 to Amazon Pay successful. Order ID: 123-4567890-1234567,legitimate
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
Your parcel is held at customs. Pay Rs.500 clearance fee: www.customs-pay.fake,delivery_scam
Confirm your mobile number by clicking this link: bit.ly/confirm-fake or service will stop,phishing
Tax refund Rs.40000 approved by finance ministry. Process at www.finmin-fake.gov,tax_scam
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
Received Rs.2000 from 8765432109. UPI Ref: 403456789012. Balance: Rs.12000,legitimate
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
Confirm transaction by sharing 6-digit OTP sent to your mobile: XXXXXX,otp_request
Account suspension in 48 hours due to pending KYC. Update at www.urgent-kyc.fake,fake_kyc
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
"Dear user, your account shows suspicious activity. Verify at www.verify-account.fake",phishing
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
Your TDS refund of Rs.15000 is pending. Claim: www.tds-refund.fake,tax_scam
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
GST refund Rs.8000 available. Claim at www.gst-refund-fake.com within 7 days,tax_scam
Government subsidy of Rs.15000 available for you. Apply: www.subsidy-fake.gov.in,phishing
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
RBI regulation: Update KYC or face Rs.10000 penalty. Visit www.penalty-kyc.fake,fake_kyc
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Final warning! Account blockage in 1 hour. Immediate verification required,blocking_threat
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
Congratulations! You won Rs.25 Lakh in lucky draw. Claim at www.lottery-win.fake,lottery_scam
ITR refund Rs.25000 pending. Process at www.itr-process.fake with PAN details,tax_scam
Customer care calling: Please share OTP to help you with refund process,otp_request
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
Rs.500 debited from account XX1234 on 15-Jan-24. UPI/GPAY/9876543210. Available balance: Rs.5000,legitimate
Your verification code is 987654. Please share this to verify your identity,otp_request
New KYC norms: Upload selfie with PAN and Aadhaar at www.newkyc.fake,fake_kyc
Your verification code is 987654. Please share this to verify your identity,otp_request
Delivery pending! Pay Rs.200 charges to receive your Amazon package,delivery_scam
Account locked! Share OTP and PIN to unlock within 1 hour,otp_request
"To unblock your account, reply with your CVV number and card expiry date",otp_request
Rs.5000 withdrawn from ATM at MG Road on 18-Jan-24. Available balance: Rs.20000,legitimate
You are eligible for income tax refund of Rs.35000. Claim at www.incometax-refund.fake,tax_scam
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
Action Required! Your account has been compromised. Click to secure: fakbank.com/secure,phishing
Account suspension in 48 hours due to pending KYC. Update at www.urgent-kyc.fake,fake_kyc
Congratulations! You won Rs.25 Lakh in lucky draw. Claim at www.lottery-win.fake,lottery_scam
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
Rs.2500 transferred to 9876543210 via PhonePe. UPI Ref: 401234567890,legitimate
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Your account activity is suspicious. Will be frozen tomorrow. Verify: www.freeze-stop.fake,blocking_threat
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Your bank KYC is not updated as per RBI guidelines. Update now: www.rbikyc.fake,fake_kyc
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
Cashback of Rs.50 credited to your Paytm wallet. Total balance: Rs.550,legitimate
"Dear customer, unusual activity detected. Verify your account: tiny.url/scam123",phishing
ITR refund Rs.25000 pending. Process at www.itr-process.fake with PAN details,tax_scam
Salary credited: Rs.45000 in account XX3456 on 01-Feb-24. From: XYZ COMPANY LTD,legitimate
Tax rebate of Rs.18000 approved. Update bank account at www.rebate-claim.fake,tax_scam
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
You are eligible for income tax refund of Rs.35000. Claim at www.incometax-refund.fake,tax_scam
Rs.300 paid to Uber via UPI. Trip ID: AB1234CD5678. Payment successful,legitimate
E-KYC mandatory from tomorrow. Submit documents at www.mandate-kyc.fake,fake_kyc
Income tax department: Refund Rs.22000 ready. Verify at www.it-dept.fake.gov.in,tax_scam
Your KYC verification is incomplete. Update at www.kyc-update.fake within 24 hours,fake_kyc
Confirm your mobile number by clicking this link: bit.ly/confirm-fake or service will stop,phishing
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
Your verification code is 987654. Please share this to verify your identity,otp_request
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
"Dear customer, share OTP 123456 to complete your transaction. Valid for 10 minutes",otp_request
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Tax refund Rs.40000 approved by finance ministry. Process at www.finmin-fake.gov,tax_scam
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
Payment of Rs.799 to Amazon Pay successful. Order ID: 123-4567890-1234567,legitimate
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
You have successfully paid Rs.250 to ABC Store via UPI. Txn ID: 402345678901,legitimate
DTDC Alert: Parcel stuck. Clear Rs.250 fee at www.dtdc-fake.com for delivery,delivery_scam
You are selected winner of iPhone 15 Pro! Pay Rs.500 delivery fee to claim,lottery_scam
Service discontinued due to policy violation. Restore at www.restore-service.fake,blocking_threat
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
Claim your insurance bonus of Rs.50000 at www.insurance-bonus.fake within 24 hours,phishing
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
ITR refund Rs.25000 pending. Process at www.itr-process.fake with PAN details,tax_scam
ITR refund Rs.25000 pending. Process at www.itr-process.fake with PAN details,tax_scam
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
Package undeliverable. Pay storage charges Rs.500 at www.warehouse-fake.com,delivery_scam
"To unblock your account, reply with your CVV number and card expiry date",otp_request
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
"Dear customer, KYC documents expired. Re-submit PAN, Aadhaar at www.ekyc.fake",fake_kyc
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
DTDC Alert: Parcel stuck. Clear Rs.250 fee at www.dtdc-fake.com for delivery,delivery_scam
Tax refund Rs.40000 approved by finance ministry. Process at www.finmin-fake.gov,tax_scam
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
"Update Aadhaar link by providing OTP, PIN and CVV via SMS",otp_request
Your TDS refund of Rs.15000 is pending. Claim: www.tds-refund.fake,tax_scam
Action Required! Your account has been compromised. Click to secure: fakbank.com/secure,phishing
LUCKY WINNER ALERT! Rs.10 Lakhs prize. Send Rs.2000 processing fee to claim,lottery_scam
"Dear customer, unusual activity detected. Verify your account: tiny.url/scam123",phishing
Congratulations! WhatsApp lottery winner Rs.20 Lakh. Click www.whatsapp-lottery.fake,lottery_scam
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
Your account is temporarily blocked. Complete KYC at www.unblock-kyc.fake,fake_kyc
Congratulations! Rs.50000 Amazon gift voucher won. Claim with card details,lottery_scam
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
Rs.2500 transferred to 9876543210 via PhonePe. UPI Ref: 401234567890,legitimate
Share your internet banking password and OTP to activate new features,otp_request
ALERT: Account will be permanently closed in 6 hours. Prevent: www.account-close.fake,blocking_threat
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
"To unblock your account, reply with your CVV number and card expiry date",otp_request
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
GST refund Rs.8000 available. Claim at www.gst-refund-fake.com within 7 days,tax_scam
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
You have successfully paid Rs.250 to ABC Store via UPI. Txn ID: 402345678901,legitimate
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
You have successfully paid Rs.250 to ABC Store via UPI. Txn ID: 402345678901,legitimate
"Dear customer, non-compliance detected. Account blocked. Unblock: www.unblock-now.fake",blocking_threat
"Dear customer, share OTP 123456 to complete your transaction. Valid for 10 minutes",otp_request
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
International parcel held. Clear customs duty Rs.800 at www.intl-customs.fake,delivery_scam
You are eligible for income tax refund of Rs.35000. Claim at www.incometax-refund.fake,tax_scam
Your bank KYC is not updated as per RBI guidelines. Update now: www.rbikyc.fake,fake_kyc
Delivery pending! Pay Rs.200 charges to receive your Amazon package,delivery_scam
Your bank account will be deactivated due to pending verification. Act now!,blocking_threat
Your account XX9012 has been credited with Rs.5000 on 22-Jan-24. IMPS from JANE SMITH,legitimate
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Confirm transaction by sharing 6-digit OTP sent to your mobile: XXXXXX,otp_request
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
Congratulations! You've won Rs.5 Lakhs. Claim now at www.fakesite.com/claim with your details,phishing
Rs.1000 credited to account XX5678 on 20-Jan-24. NEFT from JOHN DOE. Balance: Rs.15000,legitimate
Rs.5000 withdrawn from ATM at MG Road on 18-Jan-24. Available balance: Rs.20000,legitimate
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
You have unclaimed tax refund Rs.30000. Apply: www.unclaimed-tax.fake with Aadhaar,tax_scam
"Confirm your identity by replying with OTP, CVV and card number",otp_request
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
You have unclaimed tax refund Rs.30000. Apply: www.unclaimed-tax.fake with Aadhaar,tax_scam
URGENT: Your account will be blocked in 2 hours. Verify now: www.verify-urgent.fake,blocking_threat
Your account is marked for closure. Prevent by verifying at www.prevent-closure.fake,blocking_threat
Your account activity is suspicious. Will be frozen tomorrow. Verify: www.freeze-stop.fake,blocking_threat
You are selected winner of iPhone 15 Pro! Pay Rs.500 delivery fee to claim,lottery_scam
Tax refund Rs.40000 approved by finance ministry. Process at www.finmin-fake.gov,tax_scam
Your credit card is expired. Update details at www.updatecard.fake.com immediately,phishing
URGENT: Your account will be blocked in 2 hours. Verify now: www.verify-urgent.fake,blocking_threat
New KYC norms: Upload selfie with PAN and Aadhaar at www.newkyc.fake,fake_kyc
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
"Dear winner, you won luxury car! Pay Rs.5000 registration fee to claim",lottery_scam
GST refund Rs.8000 available. Claim at www.gst-refund-fake.com within 7 days,tax_scam
Delivery pending! Pay Rs.200 charges to receive your Amazon package,delivery_scam
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
You have unclaimed tax refund of Rs.25000. Apply at www.taxrefund-fake.in,phishing
You have unclaimed tax refund Rs.30000. Apply: www.unclaimed-tax.fake with Aadhaar,tax_scam
Google anniversary winner! Rs.15 Lakh prize. Verify identity with OTP and CVV,lottery_scam
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
Your parcel is held at customs. Pay Rs.500 clearance fee: www.customs-pay.fake,delivery_scam
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
